page_id,section,title,city,state,zip,type,written,drew_one,source_rows
breweries/mcmenamins-fulton-pub-and-brewery,breweries,McMenamins Fulton Pub and Brewery,Portland,OR,97239,Micro,2020-03-03,Not recorded,5830
breweries/mcmenamins-john-barleycorns,breweries,McMenamins John Barleycorns,Tigard,OR,97224,Brewpub,2020-03-03,Not recorded,5934
breweries/mcmenamins-kalama-harbor-lodge-brewery,breweries,McMenamins Kalama Harbor Lodge Brewery,Kalama,WA,98625,Brewpub,2020-04-11,Not recorded,7375
breweries/mcmenamins-lighthouse-brewery,breweries,McMenamins Lighthouse Brewery,Lincoln City,OR,97367,Brewpub,2020-04-11,Not recorded,5772
breweries/mcmenamins-mill-creek-brewery,breweries,McMenamins Mill Creek Brewery,Mill Creek,WA,98012,Brewpub,2020-04-11,Not recorded,7414
breweries/mcmenamins-oak-hills-brewery,breweries,McMenamins Oak Hills Brewery,Portland,OR,97229,Micro,2020-04-11,Not recorded,5848
breweries/mcmenamins-old-church-brewery,breweries,McMenamins Old Church Brewery,Wilsonville,OR,97070,Brewpub,2020-03-03,Not recorded,5944
breweries/mcmenamins-olympic-club-brewery,breweries,McMenamins Olympic Club Brewery,Centralia,WA,98531,Brewpub,2020-03-03,Not recorded,7333
breweries/mcmenamins-on-monroe,breweries,McMenamins on Monroe,Corvallis,OR,97330,Brewpub,2020-04-11,Not recorded,5708
breweries/mcmenamins-queen-anne-brewery,breweries,McMenamins Queen Anne Brewery,Seattle,WA,98109,Micro,2020-04-11,Not recorded,7513
breweries/mcmenamins-thompson-brewery,breweries,McMenamins Thompson Brewery,Salem,OR,97302,Micro,2020-03-03,Not recorded,5907
breweries/mczs-brew-pub,breweries,McZ’s Brew Pub,Rosholt,WI,54473,Brewpub,2020-02-07,Not recorded,7856
breweries/mecan-river-brewing-company,breweries,Mecan River Brewing Company,Coloma,WI,54930,Brewpub,2020-02-07,Not recorded,7708
breweries/mechanistic-brewing,breweries,Mechanistic Brewing,Clarion,PA,16214,Taproom,2020-04-11,Not recorded,6010
breweries/meddlesome-brewing-company,breweries,Meddlesome Brewing Company,Cordova,TN,38018,Micro,2019-06-02,Not recorded,6509
breweries/medusa-brewing-company,breweries,Medusa Brewing Company,Hudson,MA,01749,Taproom,2020-03-03,Not recorded,3008
breweries/mekleys-brewing-co,breweries,Mekley’s Brewing Co.,Cement City,MI,49233,Brewpub,2020-02-07,Not recorded,3405
breweries/melms-brewing-co,breweries,Melms Brewing Co,Hartland,WI,53029,Proprietor,2020-03-03,Not recorded,7740
breweries/mels-micro,breweries,Mel’s Micro,Richland Center,WI,53581,Brewpub,2020-02-07,Not recorded,7850
breweries/melvin-brewing,breweries,Melvin Brewing,Alpine,WY,83128,Regional,2019-10-26,Not recorded,7930
breweries/melvin-brewing-eureka-mo,breweries,Melvin Brewing,Eureka,MO,63025,Brewpub,2019-10-26,Not recorded,3914
breweries/melvin-brewing-bellingham,breweries,Melvin Brewing Bellingham,Bellingham,WA,98225,Brewpub,2019-10-26,Not recorded,7291
breweries/melvin-brewing-co-thai-me-up,breweries,Melvin Brewing Co (Thai Me Up),Jackson,WY,83001,Micro,2019-10-26,Not recorded,7945
breweries/melvin-brewing-san-diego-brewpub,breweries,Melvin Brewing San Diego Brewpub,San Diego,CA,92101,Brewpub,2019-10-26,Not recorded,816
breweries/memphis-made-brewing-company,breweries,Memphis Made Brewing Company,Memphis,TN,38104,Micro,2020-03-03,Not recorded,6550
breweries/menace-brewing-co,breweries,Menace Brewing Co,Bellingham,WA,98225,Taproom,2020-03-03,Not recorded,7294
breweries/merrimack-ales,breweries,Merrimack Ales,Lowell,MA,01852,Micro,2020-02-07,Not recorded,3016
breweries/metal-monkey-brewing-llc,breweries,Metal Monkey Brewing LLC,Romeoville,IL,60446,Micro,2020-02-07,Not recorded,2544
breweries/mexitaly-brick-oven-brewhouse,breweries,Mexitaly Brick Oven Brewhouse,York,PA,17402,Brewpub,2020-03-03,Not recorded,6324
breweries/mi-brewery-kayla-rae-cellars,breweries,MI Brewery / Kayla Rae Cellars,Rockford,MI,49341,Taproom,2020-04-11,Not recorded,3631
breweries/mica-town-brewing,breweries,Mica Town Brewing,Marion,NC,28752,Taproom,2020-03-03,Not recorded,4337
breweries/michigan-brewing-works,breweries,Michigan Brewing Works,Williamston,MI,48895,Taproom,2020-04-11,Not recorded,3700
breweries/mickduffs-brewing-co,breweries,MickDuff’s Brewing Co,Sandpoint,ID,83864,Brewpub,2019-11-03,Not recorded,2318
breweries/mickey-finns-brewery,breweries,Mickey Finns Brewery,Libertyville,IL,60048,Brewpub,2020-02-07,Not recorded,2486
breweries/middlecoast-brewing-company,breweries,MiddleCoast Brewing Company,Traverse City,MI,49684,Taproom,2020-03-03,Not recorded,3677
breweries/middleton-brewing-co,breweries,Middleton Brewing  Co,Everett,WA,98208,Brewpub,2020-03-03,Not recorded,7361
breweries/middleton-brewing-mbtx,breweries,Middleton Brewing (MBTX),San Marcos,TX,78666,Taproom,2020-03-03,Not recorded,6865
breweries/midland-brewing-co,breweries,Midland Brewing Co,Midland,MI,48642,Brewpub,yes,Not recorded,3587
breweries/midnight-brewery,breweries,Midnight Brewery,Rockville,VA,23146,Micro,2020-02-07,Not recorded,7145
breweries/midnight-oil-brewing,breweries,Midnight Oil Brewing,Newark,DE,19702,Taproom,2020-03-03,Not recorded,1719
breweries/midnight-sun-brewing-co,breweries,Midnight Sun Brewing Co,Anchorage,AK,99507,Micro,2019-11-03,Not recorded,11
breweries/midnite-mine-brewpub,breweries,Midnite Mine Brewpub,Fairbanks,AK,99701,Taproom,2019-11-03,Not recorded,18
breweries/midtown-brewing-co,breweries,Midtown Brewing Co,Lansing,MI,48933,Brewpub,yes,Not recorded,3556
breweries/midwest-coast-brewing-company,breweries,Midwest Coast Brewing Company,Chicago,IL,60612,Taproom,2020-04-11,Not recorded,2396
breweries/miel-brewery-and-taproom,breweries,Miel Brewery & Taproom,New Orleans,LA,70115,Taproom,2020-03-03,Not recorded,2918
breweries/mighty-river-brewing-company,breweries,Mighty River Brewing Company,Windsor,CO,80550,Taproom,2020-03-03,Not recorded,1592
breweries/migration-brewing-co,breweries,Migration Brewing Co,Portland,OR,97230,Micro,2020-04-11,Not recorded,5849
breweries/migration-brewing-co-portland-or,breweries,Migration Brewing Co,Portland,OR,97232,Brewpub,2020-04-11,Not recorded,5850
breweries/mike-hess-brewing-miramar,breweries,Mike Hess Brewing - Miramar,San Diego,CA,92126,Micro,2019-11-03,Not recorded,818
breweries/mikerphone-brewing,breweries,Mikerphone Brewing,Elk Grove Village,IL,60007,Micro,2020-04-11,Not recorded,2439
breweries/mikkeller-brewing-nyc,breweries,Mikkeller Brewing NYC,Flushing,NY,11368,Brewpub,2019-11-03,Not recorded,5036
breweries/mikkeller-brewing-san-diego,breweries,Mikkeller Brewing San Diego,San Diego,CA,92126,Micro,2019-11-03,Not recorded,819
breweries/mile-post-111-brewing,breweries,Mile Post 111 Brewing,Cashmere,WA,98815,Brewpub,2019-11-03,Not recorded,7329
breweries/mile-wide-beer-co,breweries,Mile Wide Beer Co.,Louisville,KY,40204,Taproom,2019-11-03,Not recorded,2867
breweries/miles-craft-ales-miles-wine-cellars,breweries,Miles Craft Ales @ Miles Wine Cellars,Himrod,NY,14842,Contract,2020-03-03,Not recorded,5076
breweries/milford-point-brewing-company,breweries,Milford Point Brewing Company,Milford,CT,06460,Micro,2020-02-07,Not recorded,1637
breweries/mill-creek-brewing-co,breweries,Mill Creek Brewing Co.,Nolensville,TN,37135,Micro,2020-04-11,Not recorded,6577
breweries/mill-house-brewing-company,breweries,Mill House Brewing Company,Poughkeepsie,NY,12601,Brewpub,2020-03-03,Not recorded,5198
breweries/mill-river-brewing-bbq-and-smokehouse,breweries,Mill River Brewing BBQ & Smokehouse,Saint Albans City,VT,05478,Brewpub,2020-03-03,Not recorded,7251
breweries/mill-valley-beer-works,breweries,Mill Valley Beer Works,Mill Valley,CA,94941,Brewpub,2020-02-07,Not recorded,607
breweries/millercoors-brewing-co-albany,breweries,MillerCoors Brewing Co - Albany,Albany,GA,31705,Largge,2020-03-03,Not recorded,2047
breweries/millercoors-brewing-co-fort-worth,breweries,MillerCoors Brewing Co - Fort Worth,Fort Worth,TX,76134,Largge,2020-03-03,Not recorded,6726
breweries/millercoors-brewing-co-golden,breweries,MillerCoors Brewing Co - Golden,Golden,CO,80401,Largge,2020-02-07,Not recorded,1436
breweries/millercoors-brewing-co-irwindale,breweries,MillerCoors Brewing Co - Irwindale,Irwindale,CA,91706,Largge,2020-02-07,Not recorded,499
breweries/millercoors-brewing-co-shenandoah-facility,breweries,MillerCoors Brewing Co - Shenandoah Facility,Elkton,VA,22827,Largge,2020-03-03,Not recorded,7017
breweries/millercoors-brewing-co-trenton,breweries,MillerCoors Brewing Co - Trenton,Trenton,OH,45067,Largge,2019-12-08,Not recorded,5582
breweries/mills-river-brewery,breweries,Mills River Brewery,Arden,NC,28704,Brewpub,2020-03-03,Not recorded,4140
breweries/millstone-pizza-company-and-brewery,breweries,Millstone Pizza Company and Brewery,Cody,WY,82414,Brewpub,2020-02-07,Not recorded,7938
breweries/millstream-brewing-co,breweries,Millstream Brewing Co,Amana,IA,52203,Brewpub,2020-02-01,Not recorded,2164
breweries/millwood-brewing-company,breweries,Millwood Brewing Company,Spokane,WA,99212,Taproom,2020-03-03,Not recorded,7570
breweries/milwaukee-ale-house,breweries,Milwaukee Ale House,Milwaukee,WI,53202,Brewpub,2020-02-07,Not recorded,7798
breweries/milwaukee-brewing-company,breweries,Milwaukee Brewing Company,Milwaukee,WI,53233,Micro,2020-03-03,Not recorded,7803
breweries/milwaukee-premium-brewing-co,breweries,Milwaukee Premium Brewing Co,Glendale,WI,53209,Contract,2020-03-03,Not recorded,7727
breweries/minglewood-brewery,breweries,Minglewood Brewery,Cape Girardeau,MO,63701,Brewpub,2019-11-03,Not recorded,3903
breweries/minhas-craft-brewery,breweries,Minhas Craft Brewery,Monroe,WI,53566,Regional,2019-11-27,Not recorded,7823
breweries/minneapolis-town-hall-brewery,breweries,Minneapolis Town Hall Brewery,Minneapolis,MN,55454,Brewpub,2020-04-11,Not recorded,3803
breweries/mirage-beer-co,breweries,Mirage Beer Co.,Tacoma,WA,98407,Proprietor,2020-03-03,Not recorded,7601
breweries/mirror-image-brewing-co,breweries,Mirror Image Brewing Co.,Frederick,CO,80530,Brewpub,2020-03-03,Not recorded,1426
breweries/mirror-twin-brewing,breweries,Mirror Twin Brewing,Lexington,KY,40502,Brewpub,2020-02-01,Not recorded,2855
breweries/mispillion-river-brewing,breweries,Mispillion River Brewing,Milford,DE,19963,Micro,2020-04-11,Not recorded,1717
breweries/missing-falls-brewery,breweries,Missing Falls Brewery,Akron,OH,44311,Taproom,2020-04-11,Not recorded,5311
breweries/missing-links-brewery,breweries,Missing Links Brewery,Renfrew,PA,16053,Brewpub,2020-04-11,Not recorded,6270
breweries/missing-mountain-brewing-company,breweries,Missing Mountain Brewing Company,Cuyahoga Falls,OH,44262,Brewpub,2020-03-03,Not recorded,5459
breweries/missoula-brewing-company,breweries,Missoula Brewing Company,Missoula,MT,59808,Brewpub,2019-11-27,Yes,4108
breweries/missouri-beer-company,breweries,Missouri Beer Company,O Fallon,MO,63366,Micro,2020-04-11,Not recorded,3957
breweries/missouri-breaks-brewing,breweries,Missouri Breaks Brewing,Wolf Point,MT,59201,Taproom,2020-04-11,Not recorded,4130
breweries/mistress-brewing-company,breweries,Mistress Brewing Company,Ankeny,IA,50023,Taproom,2020-02-01,Not recorded,2168
breweries/misty-mountain-brewery,breweries,Misty Mountain Brewery,Brookings,OR,97415,Brewpub,2020-03-03,Not recorded,5698
breweries/mitten-brewing-co-northport,breweries,Mitten Brewing Co - Northport,Northport,MI,49670,Brewpub,2019-11-03,Not recorded,3603
breweries/moab-brewery,breweries,Moab Brewery,Moab,UT,84532,Micro,2019-11-03,Not recorded,6907
breweries/mobcraft-beer,breweries,MobCraft Beer,Milwaukee,WI,53204,Micro,2019-11-03,Not recorded,7793
breweries/mobtown-brewing-co,breweries,Mobtown Brewing Co,Baltimore,MD,21224,Taproom,2020-03-03,Not recorded,3118
breweries/moby-dick-brewing-co,breweries,Moby Dick Brewing Co.,New Bedford,MA,02740,Brewpub,2020-02-07,Not recorded,3037
breweries/moderation-brewing,breweries,Moderation Brewing,Brunswick,ME,04011,Taproom,2020-03-03,Not recorded,3244
breweries/modern-times-barrel-house,breweries,Modern Times Barrel House,San Diego,CA,92110,Micro,2019-11-27,Not recorded,820
breweries/modern-times-beer,breweries,Modern Times Beer,San Diego,CA,92110,Regional,2019-11-27,Not recorded,821
breweries/modern-times-the-belmont-fermentorium,breweries,Modern Times - The Belmont Fermentorium,Portland,OR,97214,Brewpub,2019-11-27,Not recorded,5815
breweries/modern-times-the-dankness-dojo,breweries,Modern Times - The Dankness Dojo,Los Angeles,CA,90014,Brewpub,2019-11-27,Not recorded,562
breweries/modicum-brewing,breweries,Modicum Brewing,Altoona,WI,54720,Taproom,2020-04-11,Not recorded,7678
breweries/modist-brewing-company,breweries,Modist Brewing Company,Minneapolis,MN,55401,Micro,yes,Not recorded,3805
breweries/moerlein-lager-house,breweries,Moerlein Lager House,Cincinnati,OH,45202,Brewpub,2020-03-03,Not recorded,5368
breweries/mohegan-cafe-and-brewery,breweries,Mohegan Cafe and Brewery,Block Island,RI,02807,Brewpub,2019-11-27,Not recorded,6337
breweries/moksa-brewing-co,breweries,Moksa Brewing Co,Rocklin,CA,95677,Micro,2020-04-11,Not recorded,771
breweries/mollys-blind-dog-brewery,breweries,Molly’s Blind Dog Brewery,Chester,VA,23831,Taproom,2020-03-03,Not recorded,6999
breweries/momac-brewing-company,breweries,MoMac Brewing Company,Portsmouth,VA,23703,Micro,2020-02-07,Not recorded,7103
breweries/monadnock-brewing-company-inc,breweries,"Monadnock Brewing Company, Inc",Langdon,NH,03602,Micro,2020-04-11,Not recorded,4564
breweries/monarch-brewing-company,breweries,Monarch Brewing Company,Monticello,IL,61856,Brewpub,2020-03-03,Not recorded,2502
other-places/monday-com,other-places,monday.com,New York,NY,10011,,2019-12-08,Not recorded,5144
breweries/monday-night-brewing,breweries,Monday Night Brewing,Atlanta,GA,30318,Regional,12/20.2019,Not recorded,2067
breweries/monday-night-brewing-garage,breweries,Monday Night Brewing - Garage,Atlanta,GA,30310,Micro,12/20.2019,Not recorded,2068
breweries/monkey-town-brewing-company,breweries,Monkey Town Brewing Company,Dayton,TN,37321,Brewpub,2019-11-27,Not recorded,6511
breweries/monkish-brewing-co,breweries,Monkish Brewing Co,Torrance,CA,90501,Taproom,2020-03-03,Not recorded,1086
breweries/monkless-belgian-ales,breweries,Monkless Belgian Ales,Bend,OR,97701,Micro,2020-03-03,Not recorded,5679
breweries/monnik-beer-company,breweries,Monnik Beer Company,Louisville,KY,40217,Brewpub,2020-03-03,Not recorded,2871
breweries/montauk-brewing-co,breweries,Montauk Brewing Co,Montauk,NY,11954,Micro,2020-04-11,Not recorded,5134
breweries/montavilla-brew-works,breweries,Montavilla Brew Works,Portland,OR,97215,Taproom,2020-04-11,Not recorded,5851
breweries/montclair-brewery,breweries,Montclair Brewery,Montclair,NJ,07042,Taproom,2020-04-11,Not recorded,4698
breweries/monterey-coast-brewing,breweries,Monterey Coast Brewing,Salinas,CA,93901,Brewpub,2020-02-07,Not recorded,803
breweries/montucky-cold-snacks,breweries,Montucky Cold Snacks,Bozeman,MT,59718,Contract,2019-11-27,Not recorded,4056
breweries/monzula-farm-brewery-vineyard-22,breweries,Monzula Farm Brewery / Vineyard 22,Cadiz,OH,43907,Taproom,2020-03-03,Not recorded,5339
breweries/moo-duck-brewery,breweries,Moo-Duck Brewery,Elizabethtown,PA,17022,Brewpub,2020-03-03,Not recorded,6048
breweries/moody-tongue-brewing-company,breweries,Moody Tongue Brewing Company,Chicago,IL,60616,Micro,2020-03-03,Not recorded,2381
breweries/moon-hill-brewing-co-inc,breweries,"Moon Hill Brewing Co., Inc.",Gardner,MA,01440,Brewpub,2020-04-11,Not recorded,2994
breweries/moon-river-brewing-co,breweries,Moon River Brewing Co,Savannah,GA,31401,Brewpub,2020-02-07,Not recorded,2128
breweries/moon-tower-sudworks,breweries,Moon Tower Sudworks,Houston,TX,77003,Brewpub,2019-10-26,Not recorded,6756
breweries/moonlight-brewing-co,breweries,Moonlight Brewing Co,Santa Rosa,CA,95403,Largge,2020-03-03,Not recorded,1014
breweries/moonlight-meadery-hidden-moon-brewing,breweries,Moonlight Meadery/Hidden Moon Brewing,Londonderry,NH,03053,Contract,2020-03-03,Not recorded,4568
breweries/moonraker-brewing-co,breweries,Moonraker Brewing Co.,Auburn,CA,95602,Taproom,2019-11-27,Not recorded,288
breweries/moonraker-brewing-company-production-facility,breweries,Moonraker Brewing Company (Production Facility),Auburn,CA,95602,Micro,2019-11-27,Not recorded,289
breweries/moonridge-brewpub,breweries,MoonRidge Brewpub,Cornell,WI,54732,Brewpub,2019-11-27,Not recorded,7710
breweries/moonrise-brewing-company,breweries,Moonrise Brewing Company,Palm Coast,FL,32137,Brewpub,2019-11-27,Not recorded,1927
breweries/moontown-brewing,breweries,Moontown Brewing,Whitestown,IN,46075,Brewpub,2020-02-07,Not recorded,2775
breweries/morgantown-brewing-company,breweries,Morgantown Brewing Company,Morgantown,WV,26505,Brewpub,2020-02-07,Not recorded,7917
breweries/moscow-brewing-company,breweries,Moscow Brewing Company,Moscow,ID,83843,Brewpub,2020-02-01,Not recorded,2303
breweries/moss-mill-brewing,breweries,Moss Mill Brewing,Huntingdon Valley,PA,19006,Taproom,2020-03-03,Not recorded,6116
breweries/mother-bunch-brewing-inc,breweries,"Mother Bunch Brewing, Inc.",Phoenix,AZ,85006,Brewpub,2020-03-03,Not recorded,182
breweries/mother-earth-brew-co-llc,breweries,Mother Earth Brew Co LLC,Nampa,ID,83687,Micro,2020-02-01,Not recorded,2307
breweries/mother-earth-brew-co-llc-vista-ca,breweries,Mother Earth Brew Co LLC,Vista,CA,92081,Regional,12/20.2019,Not recorded,1138
breweries/mother-road-brewery-and-taproom,breweries,Mother Road Brewery and Taproom,Flagstaff,AZ,86001,Micro,2020-04-11,Not recorded,146
breweries/mother-road-brewing-co,breweries,Mother Road Brewing Co,Flagstaff,AZ,86001,Micro,2020-03-03,Not recorded,144
breweries/mother-stewarts-brewing-co,breweries,Mother Stewart’s Brewing Co,Springfield,OH,45504,Taproom,2020-04-11,Not recorded,5569
breweries/motor-city-brewing-works,breweries,Motor City Brewing Works,Detroit,MI,48201,Brewpub,2020-02-07,Not recorded,3432
breweries/motor-city-brewing-works-warehouse,breweries,Motor City Brewing Works Warehouse,Detroit,MI,48201,Micro,2020-04-11,Not recorded,3435
breweries/motosonora-brewing-company,breweries,MotoSonora Brewing Company,Tucson,AZ,85719,Contract,2020-03-03,Not recorded,231
breweries/mount-diablo-brewing-company,breweries,Mount Diablo Brewing Company,Pleasanton,CA,94588,Micro,2020-02-07,Not recorded,723
breweries/mount-dora-brewing-co,breweries,Mount Dora Brewing Co,Mount Dora,FL,32757,Brewpub,2020-04-11,Not recorded,1885
breweries/mount-ida-reserve,breweries,Mount Ida Reserve,Charlottesville,VA,22902,Micro,2020-02-07,Not recorded,6988
breweries/mount-shasta-brewing-co,breweries,Mount Shasta Brewing Co,Weed,CA,96094,Micro,2020-02-07,Not recorded,1152
